! --------------------------------------------------------------- !
!  ELCOM Temporal Boundary Condition file
!  Generated by ARMS
! !
! File was created from the following resources on 2015-06-24 06:07:10
! HEADER               BC     ARMS Address
! INFLOW               1     FCR Weir Inflow 1 Drain
! WTR_TEMP			   2     FCR Weir Inflow Temp 1 Drain
! SALINITY			   3     FCR Weir Inflow Salinity 1 Drain
! --------------------------------------------------------------- !
3 data sets
0 seconds between data
0         2        2            2
TIME	OUTFLOW	WTR_TEMP	SALINITY
2019334.375	0.0072	20	0
2019334.417	0.0072	20	0
2019334.458	0.0073	20	0
2019334.5	0.0074	20	0
2019334.542	0.0079	20	0
2019334.583	0.0088	20	0
2019334.625	0.01	20	0
2019334.667	0.0107	20	0
2019334.708	0.0106	20	0
2019334.75	0.0102	20	0
2019334.792	0.0099	20	0
2019334.833	0.0095	20	0
2019334.875	0.009	20	0
2019334.917	0.0089	20	0
2019334.958	0.0088	20	0
2019335	0.0088	20	0
2019335.042	0.0091	20	0
2019335.083	0.0096	20	0
2019335.125	0.0101	20	0
2019335.167	0.0102	20	0
2019335.208	0.0096	20	0
2019335.25	0.0094	20	0
2019335.292	0.0093	20	0
2019335.333	0.0096	20	0
2019335.375	0.0113	20	0
2019335.417	0.0171	20	0
2019335.458	0.0268	20	0
2019335.5	0.0299	20	0
2019335.542	0.0369	20	0
2019335.583	0.053	20	0
2019335.625	0.0483	20	0
2019335.667	0.0386	20	0
2019335.708	0.0336	20	0
2019335.75	0.0303	20	0
2019335.792	0.0282	20	0
2019335.833	0.0266	20	0
2019335.875	0.025	20	0
2019335.917	0.0236	20	0
2019335.958	0.0225	20	0
2019336	0.0215	20	0
2019336.042	0.0206	20	0
2019336.083	0.0199	20	0
2019336.125	0.0194	20	0
2019336.167	0.0188	20	0
2019336.208	0.0185	20	0
2019336.25	0.0179	20	0
2019336.292	0.0171	20	0
2019336.333	0.0167	20	0
2019336.375	0.0162	20	0
2019336.417	0.0158	20	0
2019336.458	0.0155	20	0
2019336.5	0.015	20	0
2019336.542	0.0147	20	0
2019336.583	0.0143	20	0
2019336.625	0.0141	20	0
2019336.667	0.0139	20	0
2019336.708	0.0137	20	0
2019336.75	0.0134	20	0
2019336.792	0.0133	20	0
2019336.833	0.0132	20	0
2019336.875	0.0127	20	0
2019336.917	0.0126	20	0
2019336.958	0.0123	20	0
2019337	0.0121	20	0
2019337.042	0.012	20	0
2019337.083	0.0118	20	0
2019337.125	0.0122	20	0
2019337.167	0.0118	20	0
2019337.208	0.0115	20	0
2019337.25	0.0114	20	0
2019337.292	0.0115	20	0
2019337.333	0.0114	20	0
2019337.375	0.011	20	0
2019337.417	0.0112	20	0
2019337.458	0.011	20	0
2019337.5	0.0109	20	0
2019337.542	0.0107	20	0
2019337.583	0.0105	20	0
2019337.625	0.0104	20	0
2019337.667	0.0102	20	0
2019337.708	0.0101	20	0
2019337.75	0.01	20	0
2019337.792	0.01	20	0
2019337.833	0.0099	20	0
2019337.875	0.0099	20	0
2019337.917	0.0098	20	0
2019337.958	0.0097	20	0
2019338	0.0097	20	0
2019338.042	0.0096	20	0
2019338.083	0.0097	20	0
2019338.125	0.0096	20	0
2019338.167	0.0097	20	0
2019338.208	0.0094	20	0
2019338.25	0.0094	20	0
2019338.292	0.0093	20	0
2019338.333	0.0094	20	0
2019338.375	0.0093	20	0
2019338.417	0.0092	20	0
2019338.458	0.0092	20	0
2019338.5	0.0092	20	0
2019338.542	0.0092	20	0
2019338.583	0.0089	20	0
2019338.625	0.0088	20	0
2019338.667	0.0088	20	0
2019338.708	0.0089	20	0
2019338.75	0.0086	20	0
2019338.792	0.0085	20	0
2019338.833	0.0085	20	0
2019338.875	0.0085	20	0
2019338.917	0.0084	20	0
2019338.958	0.0084	20	0
2019339	0.0085	20	0
2019339.042	0.0083	20	0
2019339.083	0.0084	20	0
2019339.125	0.0082	20	0
2019339.167	0.0113	20	0
2019339.208	0.0132	20	0
2019339.25	0.0136	20	0
2019339.292	0.0141	20	0
2019339.333	0.0155	20	0
2019339.375	0.0151	20	0
2019339.417	0.0149	20	0
2019339.458	0.0142	20	0
2019339.5	0.014	20	0
2019339.542	0.0136	20	0
2019339.583	0.0135	20	0
2019339.625	0.0135	20	0
2019339.667	0.0134	20	0
2019339.708	0.0135	20	0
2019339.75	0.0135	20	0
2019339.792	0.0132	20	0
2019339.833	0.0133	20	0
2019339.875	0.0135	20	0
2019339.917	0.0136	20	0
2019339.958	0.0144	20	0
2019340	0.0151	20	0
2019340.042	0.0151	20	0
2019340.083	0.0153	20	0
2019340.125	0.0156	20	0
2019340.167	0.0155	20	0
2019340.208	0.0155	20	0
2019340.25	0.0163	20	0
2019340.292	0.0153	20	0
2019340.333	0.0153	20	0
2019340.375	0.0155	20	0
2019340.417	0.0155	20	0
2019340.458	0.0154	20	0
2019340.5	0.016	20	0
2019340.542	0.0169	20	0
2019340.583	0.0169	20	0
2019340.625	0.0168	20	0
2019340.667	0.0166	20	0
2019340.708	0.0124	20	0
2019340.75	0.0076	20	0
2019340.792	0.0076	20	0
2019340.833	0.0076	20	0
2019340.875	0.0076	20	0
2019340.917	0.0075	20	0
2019340.958	0.0076	20	0
2019341	0.0076	20	0
2019341.042	0.0077	20	0
2019341.083	0.0077	20	0
2019341.125	0.0077	20	0
2019341.167	0.0076	20	0
2019341.208	0.0076	20	0
2019341.25	0.0076	20	0
2019341.292	0.0077	20	0
2019341.333	0.0077	20	0
2019341.375	0.0077	20	0
2019341.417	0.0077	20	0
2019341.458	0.0077	20	0
2019341.5	0.0076	20	0
2019341.542	0.0075	20	0
2019341.583	0.0074	20	0
2019341.625	0.0074	20	0
2019341.667	0.0074	20	0
2019341.708	0.0074	20	0
2019341.75	0.0074	20	0
2019341.792	0.0073	20	0
2019341.833	0.0073	20	0
2019341.875	0.0074	20	0
2019341.917	0.0075	20	0
2019341.958	0.0075	20	0
2019342	0.0074	20	0
2019342.042	0.0074	20	0
2019342.083	0.0074	20	0
2019342.125	0.0074	20	0
2019342.167	0.0074	20	0
2019342.208	0.0074	20	0
2019342.25	0.0075	20	0
2019342.292	0.0075	20	0
2019342.333	0.0074	20	0
2019342.375	0.0074	20	0
2019342.417	0.0074	20	0
2019342.458	0.0074	20	0
2019342.5	0.0074	20	0
2019342.542	0.0074	20	0
2019342.583	0.0072	20	0
2019342.625	0.0072	20	0
2019342.667	0.0071	20	0
2019342.708	0.0072	20	0
2019342.75	0.0071	20	0
2019342.792	0.0071	20	0
2019342.833	0.0072	20	0
2019342.875	0.0072	20	0
2019342.917	0.0073	20	0
2019342.958	0.0073	20	0
2019343	0.0073	20	0
2019343.042	0.0074	20	0
2019343.083	0.0073	20	0
2019343.125	0.0074	20	0
2019343.167	0.0074	20	0
2019343.208	0.0074	20	0
2019343.25	0.0074	20	0
2019343.292	0.0074	20	0
2019343.333	0.0074	20	0
2019343.375	0.0074	20	0
2019343.417	0.0074	20	0
2019343.458	0.0076	20	0
2019343.5	0.008	20	0
2019343.542	0.0093	20	0
2019343.583	0.012	20	0
2019343.625	0.0161	20	0
2019343.667	0.0151	20	0
2019343.708	0.0141	20	0
2019343.75	0.0132	20	0
2019343.792	0.014	20	0
2019343.833	0.0131	20	0
2019343.875	0.0123	20	0
2019343.917	0.0116	20	0
2019343.958	0.011	20	0
2019344	0.0106	20	0
2019344.042	0.0103	20	0
2019344.083	0.0101	20	0
2019344.125	0.0099	20	0
2019344.167	0.0097	20	0
2019344.208	0.0097	20	0
2019344.25	0.0095	20	0
2019344.292	0.0094	20	0
2019344.333	0.0094	20	0
2019344.375	0.0092	20	0
2019344.417	0.0092	20	0
2019344.458	0.0092	20	0
2019344.5	0.0092	20	0
2019344.542	0.0097	20	0
2019344.583	0.0102	20	0
2019344.625	0.011	20	0
2019344.667	0.0104	20	0
2019344.708	0.0099	20	0
2019344.75	0.0098	20	0
2019344.792	0.0098	20	0
2019344.833	0.0097	20	0
2019344.875	0.0098	20	0
2019344.917	0.0096	20	0
2019344.958	0.0098	20	0
2019345	0.0099	20	0
2019345.042	0.0099	20	0
2019345.083	0.0098	20	0
2019345.125	0.0099	20	0
2019345.167	0.0103	20	0
2019345.208	0.0109	20	0
2019345.25	0.011	20	0
2019345.292	0.0105	20	0
2019345.333	0.0104	20	0
2019345.375	0.0102	20	0
2019345.417	0.01	20	0
2019345.458	0.0099	20	0
2019345.5	0.0098	20	0
2019345.542	0.0096	20	0
2019345.583	0.0094	20	0
2019345.625	0.0094	20	0
2019345.667	0.0092	20	0
2019345.708	0.0092	20	0
2019345.75	0.0091	20	0
2019345.792	0.0091	20	0
2019345.833	0.0089	20	0
2019345.875	0.009	20	0
2019345.917	0.009	20	0
2019345.958	0.009	20	0
2019346	0.009	20	0
2019346.042	0.009	20	0
2019346.083	0.009	20	0
2019346.125	0.0089	20	0
2019346.167	0.009	20	0
2019346.208	0.0089	20	0
2019346.25	0.0089	20	0
2019346.292	0.009	20	0
2019346.333	0.0089	20	0
2019346.375	0.0089	20	0
2019346.417	0.0089	20	0
2019346.458	0.0089	20	0
2019346.5	0.0088	20	0
2019346.542	0.0087	20	0
2019346.583	0.0086	20	0
2019346.625	0.0084	20	0
2019346.667	0.0084	20	0
2019346.708	0.0085	20	0
2019346.75	0.0084	20	0
2019346.792	0.0083	20	0
2019346.833	0.0084	20	0
2019346.875	0.0085	20	0
2019346.917	0.0085	20	0
2019346.958	0.0085	20	0
2019347	0.0085	20	0
2019347.042	0.0085	20	0
2019347.083	0.0085	20	0
2019347.125	0.0085	20	0
2019347.167	0.0084	20	0
2019347.208	0.0084	20	0
2019347.25	0.0084	20	0
2019347.292	0.0084	20	0
2019347.333	0.0086	20	0
2019347.375	0.0088	20	0
2019347.417	0.0094	20	0
2019347.458	0.0099	20	0
2019347.5	0.011	20	0
2019347.542	0.0116	20	0
2019347.583	0.0119	20	0
2019347.625	0.0137	20	0
2019347.667	0.0153	20	0
2019347.708	0.0143	20	0
2019347.75	0.0134	20	0
2019347.792	0.0126	20	0
2019347.833	0.0121	20	0
2019347.875	0.0115	20	0
2019347.917	0.0113	20	0
2019347.958	0.0112	20	0
2019348	0.0113	20	0
2019348.042	0.0117	20	0
2019348.083	0.0119	20	0
2019348.125	0.0123	20	0
2019348.167	0.0122	20	0
2019348.208	0.0131	20	0
2019348.25	0.0133	20	0
2019348.292	0.0132	20	0
2019348.333	0.0133	20	0
2019348.375	0.0138	20	0
2019348.417	0.0161	20	0
2019348.458	0.0224	20	0
2019348.5	0.0269	20	0
2019348.542	0.0264	20	0
2019348.583	0.0254	20	0
2019348.625	0.0245	20	0
2019348.667	0.0237	20	0
2019348.708	0.0226	20	0
2019348.75	0.0218	20	0
2019348.792	0.0211	20	0
2019348.833	0.0206	20	0
2019348.875	0.0203	20	0
2019348.917	0.0198	20	0
2019348.958	0.0193	20	0
2019349	0.0188	20	0
2019349.042	0.0183	20	0
2019349.083	0.018	20	0
2019349.125	0.0177	20	0
2019349.167	0.0175	20	0
2019349.208	0.017	20	0
2019349.25	0.0168	20	0
2019349.292	0.0165	20	0
2019349.333	0.0161	20	0
2019349.375	0.016	20	0
2019349.417	0.0158	20	0
2019349.458	0.0153	20	0
2019349.5	0.0152	20	0
2019349.542	0.015	20	0
2019349.583	0.0147	20	0
2019349.625	0.0145	20	0
2019349.667	0.0143	20	0
2019349.708	0.014	20	0
2019349.75	0.0139	20	0
2019349.792	0.0137	20	0
2019349.833	0.0134	20	0
2019349.875	0.0134	20	0
2019349.917	0.0134	20	0
2019349.958	0.0132	20	0
2019350	0.0132	20	0
2019350.042	0.013	20	0
2019350.083	0.0127	20	0
2019350.125	0.0126	20	0
2019350.167	0.0125	20	0
2019350.208	0.0124	20	0
2019350.25	0.0122	20	0
2019350.292	0.012	20	0
2019350.333	0.0119	20	0
2019350.375	0.0119	20	0
2019350.417	0.0118	20	0
2019350.458	0.0116	20	0
2019350.5	0.0115	20	0
2019350.542	0.0115	20	0
2019350.583	0.0114	20	0
2019350.625	0.0112	20	0
2019350.667	0.0111	20	0
2019350.708	0.011	20	0
2019350.75	0.0109	20	0
2019350.792	0.0108	20	0
2019350.833	0.0108	20	0
2019350.875	0.0108	20	0
2019350.917	0.0107	20	0
2019350.958	0.0106	20	0
2019351	0.0106	20	0
2019351.042	0.0105	20	0
2019351.083	0.0105	20	0
2019351.125	0.0104	20	0
2019351.167	0.0104	20	0
2019351.208	0.0103	20	0
2019351.25	0.0103	20	0
2019351.292	0.0103	20	0
2019351.333	0.0104	20	0
2019351.375	0.0104	20	0
2019351.417	0.0104	20	0
2019351.458	0.0105	20	0
2019351.5	0.0103	20	0
2019351.542	0.0102	20	0
2019351.583	0.0101	20	0
2019351.625	0.01	20	0
2019351.667	0.01	20	0
2019351.708	0.0099	20	0
2019351.75	0.01	20	0
2019351.792	0.01	20	0
2019351.833	0.0101	20	0
2019351.875	0.0102	20	0
2019351.917	0.0105	20	0
2019351.958	0.0104	20	0
2019352	0.0101	20	0
2019352.042	0.01	20	0
2019352.083	0.0099	20	0
2019352.125	0.0097	20	0
2019352.167	0.0096	20	0
2019352.208	0.0096	20	0
2019352.25	0.0097	20	0
2019352.292	0.0096	20	0
2019352.333	0.0096	20	0
2019352.375	0.0094	20	0
2019352.417	0.0094	20	0
2019352.458	0.0093	20	0
2019352.5	0.0093	20	0
2019352.542	0.0091	20	0
2019352.583	0.0089	20	0
2019352.625	0.0087	20	0
2019352.667	0.0089	20	0
2019352.708	0.0089	20	0
2019352.75	0.0086	20	0
2019352.792	0.0087	20	0
2019352.833	0.0088	20	0
2019352.875	0.0088	20	0
2019352.917	0.0088	20	0
2019352.958	0.0087	20	0
2019353	0.0088	20	0
2019353.042	0.0088	20	0
2019353.083	0.0088	20	0
2019353.125	0.0089	20	0
2019353.167	0.0088	20	0
2019353.208	0.0088	20	0
2019353.25	0.0089	20	0
2019353.292	0.0087	20	0
2019353.333	0.0086	20	0
2019353.375	0.0086	20	0
2019353.417	0.0085	20	0
2019353.458	0.0086	20	0
2019353.5	0.0085	20	0
2019353.542	0.0085	20	0
2019353.583	0.0083	20	0
2019353.625	0.0081	20	0
2019353.667	0.0081	20	0
2019353.708	0.0081	20	0
2019353.75	0.0081	20	0
2019353.792	0.0081	20	0
2019353.833	0.0081	20	0
2019353.875	0.0082	20	0
2019353.917	0.0083	20	0
2019353.958	0.0083	20	0
2019354	0.0083	20	0
2019354.042	0.0083	20	0
2019354.083	0.0082	20	0
2019354.125	0.0083	20	0
2019354.167	0.0083	20	0
2019354.208	0.0083	20	0
2019354.25	0.0081	20	0
2019354.292	0.0082	20	0
2019354.333	0.0082	20	0
2019354.375	0.0081	20	0
2019354.417	0.0081	20	0
2019354.458	0.0082	20	0
2019354.5	0.0081	20	0
2019354.542	0.008	20	0
2019354.583	0.0079	20	0
2019354.625	0.0078	20	0
2019354.667	0.0078	20	0
2019354.708	0.0079	20	0
2019354.75	0.0078	20	0
2019354.792	0.0078	20	0
2019354.833	0.0071	20	0
2019354.875	0.0073	20	0
2019354.917	0.0076	20	0
2019354.958	0.0079	20	0
2019355	0.0074	20	0
2019355.042	0.0076	20	0
2019355.083	0.0076	20	0
2019355.125	0.0075	20	0
2019355.167	0.0078	20	0
2019355.208	0.0078	20	0
2019355.25	0.0082	20	0
2019355.292	0.0081	20	0
2019355.333	0.0081	20	0
2019355.375	0.0079	20	0
2019355.417	0.0081	20	0
2019355.458	0.008	20	0
2019355.5	0.008	20	0
2019355.542	0.0079	20	0
2019355.583	0.0074	20	0
2019355.625	0.0077	20	0
2019355.667	0.0086	20	0
2019355.708	0.0088	20	0
2019355.75	0.0084	20	0
2019355.792	0.0086	20	0
2019355.833	0.0079	20	0
2019355.875	0.0077	20	0
2019355.917	0.0077	20	0
2019355.958	0.0076	20	0
2019356	0.0077	20	0
2019356.042	0.0076	20	0
2019356.083	0.0078	20	0
2019356.125	0.0084	20	0
2019356.167	0.0082	20	0
2019356.208	0.0082	20	0
2019356.25	0.008	20	0
2019356.292	0.008	20	0
2019356.333	0.0084	20	0
2019356.375	0.0079	20	0
2019356.417	0.008	20	0
2019356.458	0.0076	20	0
2019356.5	0.0076	20	0
2019356.542	0.008	20	0
2019356.583	0.0071	20	0
2019356.625	0.0075	20	0
2019356.667	0.0082	20	0
2019356.708	0.0084	20	0
2019356.75	0.0084	20	0
2019356.792	0.008	20	0
2019356.833	0.0077	20	0
2019356.875	0.0075	20	0
2019356.917	0.0079	20	0
2019356.958	0.008	20	0
2019357	0.0077	20	0
2019357.042	0.0079	20	0
2019357.083	0.008	20	0
2019357.125	0.008	20	0
2019357.167	0.0078	20	0
2019357.208	0.0082	20	0
2019357.25	0.0084	20	0
2019357.292	0.0079	20	0
2019357.333	0.0078	20	0
2019357.375	0.0083	20	0
2019357.417	0.0082	20	0
2019357.458	0.0077	20	0
2019357.5	0.0077	20	0
2019357.542	0.0076	20	0
2019357.583	0.0076	20	0
2019357.625	0.0076	20	0
2019357.667	0.0083	20	0
2019357.708	0.0085	20	0
2019357.75	0.0083	20	0
2019357.792	0.0073	20	0
2019357.833	0.0074	20	0
2019357.875	0.0074	20	0
2019357.917	0.008	20	0
2019357.958	0.0078	20	0
2019358	0.0083	20	0
2019358.042	0.008	20	0
2019358.083	0.0078	20	0
2019358.125	0.0076	20	0
2019358.167	0.0078	20	0
2019358.208	0.0082	20	0
2019358.25	0.0084	20	0
2019358.292	0.0078	20	0
2019358.333	0.008	20	0
2019358.375	0.0083	20	0
2019358.417	0.0078	20	0
2019358.458	0.0073	20	0
2019358.5	0.0072	20	0
2019358.542	0.007	20	0
2019358.583	0.0067	20	0
2019358.625	0.0071	20	0
2019358.667	0.0077	20	0
2019358.708	0.0082	20	0
2019358.75	0.0078	20	0
2019358.792	0.0072	20	0
2019358.833	0.0074	20	0
2019358.875	0.007	20	0
2019358.917	0.0075	20	0
2019358.958	0.0074	20	0
2019359	0.007	20	0
2019359.042	0.0073	20	0
2019359.083	0.007	20	0
2019359.125	0.0071	20	0
2019359.167	0.0072	20	0
2019359.208	0.0075	20	0
2019359.25	0.0075	20	0
2019359.292	0.0072	20	0
2019359.333	0.0075	20	0
2019359.375	0.0074	20	0
2019359.417	0.0076	20	0
2019359.458	0.0074	20	0
2019359.5	0.0074	20	0
2019359.542	0.0072	20	0
2019359.583	0.0066	20	0
2019359.625	0.0068	20	0
2019359.667	0.0075	20	0
2019359.708	0.0082	20	0
2019359.75	0.0084	20	0
2019359.792	0.0075	20	0
2019359.833	0.0073	20	0
2019359.875	0.007	20	0
2019359.917	0.0072	20	0
2019359.958	0.0066	20	0
2019360	0.0074	20	0
2019360.042	0.0078	20	0
2019360.083	0.0077	20	0
2019360.125	0.0076	20	0
2019360.167	0.0075	20	0
2019360.208	0.0078	20	0
2019360.25	0.0073	20	0
2019360.292	0.007	20	0
2019360.333	0.0072	20	0
2019360.375	0.0074	20	0
2019360.417	0.0072	20	0
2019360.458	0.0069	20	0
2019360.5	0.0068	20	0
2019360.542	0.0069	20	0
2019360.583	0.0067	20	0
2019360.625	0.007	20	0
2019360.667	0.0077	20	0
2019360.708	0.0079	20	0
2019360.75	0.0075	20	0
2019360.792	0.007	20	0
2019360.833	0.0067	20	0
2019360.875	0.0067	20	0
2019360.917	0.007	20	0
2019360.958	0.0069	20	0
2019361	0.007	20	0
2019361.042	0.0072	20	0
2019361.083	0.0072	20	0
2019361.125	0.0072	20	0
2019361.167	0.0074	20	0
2019361.208	0.0075	20	0
2019361.25	0.0075	20	0
2019361.292	0.0073	20	0
2019361.333	0.0071	20	0
2019361.375	0.0072	20	0
2019361.417	0.0072	20	0
2019361.458	0.007	20	0
2019361.5	0.007	20	0
2019361.542	0.0068	20	0
2019361.583	0.0068	20	0
2019361.625	0.007	20	0
2019361.667	0.0077	20	0
2019361.708	0.0079	20	0
2019361.75	0.0077	20	0
2019361.792	0.0072	20	0
2019361.833	0.007	20	0
2019361.875	0.0069	20	0
2019361.917	0.0069	20	0
2019361.958	0.007	20	0
2019362	0.0067	20	0
2019362.042	0.0071	20	0
2019362.083	0.0072	20	0
2019362.125	0.0072	20	0
2019362.167	0.0076	20	0
2019362.208	0.0075	20	0
2019362.25	0.0073	20	0
2019362.292	0.0071	20	0
2019362.333	0.0071	20	0
2019362.375	0.0071	20	0
2019362.417	0.007	20	0
2019362.458	0.0069	20	0
2019362.5	0.0067	20	0
2019362.542	0.0072	20	0
2019362.583	0.0068	20	0
2019362.625	0.0065	20	0
2019362.667	0.0074	20	0
2019362.708	0.0081	20	0
2019362.75	0.0078	20	0
2019362.792	0.0074	20	0
2019362.833	0.007	20	0
2019362.875	0.0069	20	0
2019362.917	0.0068	20	0
2019362.958	0.0072	20	0
2019363	0.0069	20	0
2019363.042	0.0072	20	0
2019363.083	0.0072	20	0
2019363.125	0.0072	20	0
2019363.167	0.0075	20	0
2019363.208	0.0079	20	0
2019363.25	0.0076	20	0
2019363.292	0.0074	20	0
2019363.333	0.0068	20	0
2019363.375	0.0075	20	0
2019363.417	0.0073	20	0
2019363.458	0.0076	20	0
2019363.5	0.0078	20	0
2019363.542	0.0077	20	0
2019363.583	0.0076	20	0
2019363.625	0.008	20	0
2019363.667	0.0085	20	0
2019363.708	0.0087	20	0
2019363.75	0.0087	20	0
2019363.792	0.0081	20	0
2019363.833	0.0079	20	0
2019363.875	0.0078	20	0
2019363.917	0.0081	20	0
2019363.958	0.0083	20	0
2019364	0.0084	20	0
2019364.042	0.0092	20	0
2019364.083	0.0094	20	0
2019364.125	0.0097	20	0
2019364.167	0.0101	20	0
2019364.208	0.0107	20	0
2019364.25	0.0102	20	0
2019364.292	0.0093	20	0
2019364.333	0.0092	20	0
2019364.375	0.0093	20	0
2019364.417	0.0088	20	0
2019364.458	0.008	20	0
2019364.5	0.0079	20	0
2019364.542	0.0081	20	0
2019364.583	0.0082	20	0
2019364.625	0.0082	20	0
2019364.667	0.0085	20	0
2019364.708	0.0087	20	0
2019364.75	0.0082	20	0
2019364.792	0.0075	20	0
2019364.833	0.0074	20	0
2019364.875	0.0073	20	0
2019364.917	0.0071	20	0
2019364.958	0.0071	20	0
2019365	0.0073	20	0
2019365.042	0.0073	20	0
2019365.083	0.0079	20	0
2019365.125	0.0082	20	0
2019365.167	0.0074	20	0
2019365.208	0.0078	20	0
2019365.25	0.0074	20	0
2019365.292	0.0071	20	0
2019365.333	0.0073	20	0
2019365.375	0.0077	20	0
2019365.417	0.0077	20	0
2019365.458	0.0074	20	0
2019365.5	0.0072	20	0
2019365.542	0.0074	20	0
2019365.583	0.007	20	0
2019365.625	0.0074	20	0
2019365.667	0.0077	20	0
2019365.708	0.0079	20	0
2019365.75	0.0079	20	0
2019365.792	0.0075	20	0
2019365.833	0.0069	20	0
2019365.875	0.007	20	0
2019365.917	0.007	20	0
2019365.958	0.0068	20	0
2020001	0.0067	20	0
2020001.042	0.0072	20	0
2020001.083	0.0072	20	0
2020001.125	0.0075	20	0
2020001.167	0.0075	20	0
2020001.208	0.007	20	0
2020001.25	0.0072	20	0
2020001.292	0.007	20	0
2020001.333	0.007	20	0
2020001.375	0.0073	20	0
2020001.417	0.0071	20	0
2020001.458	0.0068	20	0
2020001.5	0.0065	20	0
2020001.542	0.0064	20	0
2020001.583	0.0061	20	0
2020001.625	0.0064	20	0
2020001.667	0.007	20	0
2020001.708	0.0074	20	0
2020001.75	0.0073	20	0
2020001.792	0.0069	20	0
2020001.833	0.0064	20	0
2020001.875	0.0064	20	0
2020001.917	0.0063	20	0
2020001.958	0.0066	20	0
2020002	0.0067	20	0
2020002.042	0.007	20	0
2020002.083	0.0068	20	0
2020002.125	0.007	20	0
2020002.167	0.0071	20	0
2020002.208	0.0074	20	0
2020002.25	0.007	20	0
2020002.292	0.0069	20	0
2020002.333	0.007	20	0
2020002.375	0.007	20	0
2020002.417	0.0072	20	0
2020002.458	0.0068	20	0
2020002.5	0.0069	20	0
2020002.542	0.0067	20	0
2020002.583	0.0064	20	0
2020002.625	0.0069	20	0
2020002.667	0.0071	20	0
2020002.708	0.0075	20	0
2020002.75	0.0077	20	0
2020002.792	0.0068	20	0
2020002.833	0.0066	20	0
2020002.875	0.0067	20	0
2020002.917	0.0068	20	0
2020002.958	0.0064	20	0
2020003	0.007	20	0
2020003.042	0.0073	20	0
2020003.083	0.0066	20	0
2020003.125	0.0071	20	0
2020003.167	0.0077	20	0
2020003.208	0.0081	20	0
2020003.25	0.0086	20	0
2020003.292	0.0097	20	0
2020003.333	0.0101	20	0
2020003.375	0.0096	20	0
2020003.417	0.0086	20	0
2020003.458	0.0086	20	0
2020003.5	0.0077	20	0
2020003.542	0.0076	20	0
2020003.583	0.0073	20	0
2020003.625	0.0076	20	0
2020003.667	0.0078	20	0
2020003.708	0.0084	20	0
2020003.75	0.0084	20	0
2020003.792	0.0092	20	0
2020003.833	0.0079	20	0
2020003.875	0.0087	20	0
2020003.917	0.0082	20	0
2020003.958	0.0074	20	0
2020004	0.0086	20	0
2020004.042	0.0083	20	0
2020004.083	0.0087	20	0
2020004.125	0.0084	20	0
2020004.167	0.0077	20	0
2020004.208	0.0086	20	0
2020004.25	0.0086	20	0
2020004.292	0.0083	20	0
2020004.333	0.0084	20	0
2020004.375	0.0081	20	0
2020004.417	0.0081	20	0
2020004.458	0.0079	20	0
2020004.5	0.008	20	0
2020004.542	0.0074	20	0
2020004.583	0.0079	20	0
2020004.625	0.0079	20	0
2020004.667	0.0086	20	0
2020004.708	0.0095	20	0
2020004.75	0.0088	20	0
2020004.792	0.0092	20	0
2020004.833	0.0121	20	0
2020004.875	0.0135	20	0
2020004.917	0.011	20	0
2020004.958	0.0091	20	0
2020005	0.0085	20	0
2020005.042	0.0084	20	0
2020005.083	0.0091	20	0
2020005.125	0.0086	20	0
2020005.167	0.0081	20	0
2020005.208	0.008	20	0
2020005.25	0.0076	20	0
2020005.292	0.0078	20	0
2020005.333	0.0074	20	0
2020005.375	0.0079	20	0
2020005.417	0.0086	20	0
2020005.458	0.0079	20	0
2020005.5	0.0074	20	0
2020005.542	0.0076	20	0
2020005.583	0.0073	20	0
2020005.625	0.007	20	0
2020005.667	0.0082	20	0
2020005.708	0.0085	20	0
2020005.75	0.0083	20	0
2020005.792	0.0083	20	0
2020005.833	0.0079	20	0
2020005.875	0.0081	20	0
2020005.917	0.0082	20	0
2020005.958	0.008	20	0
2020006	0.0085	20	0
2020006.042	0.0085	20	0
2020006.083	0.0089	20	0
2020006.125	0.0081	20	0
2020006.167	0.0086	20	0
2020006.208	0.0086	20	0
2020006.25	0.0082	20	0
2020006.292	0.0077	20	0
2020006.333	0.008	20	0
2020006.375	0.0077	20	0
2020006.417	0.0072	20	0
2020006.458	0.0071	20	0
2020006.5	0.007	20	0
2020006.542	0.0072	20	0
2020006.583	0.0066	20	0
2020006.625	0.007	20	0
2020006.667	0.0074	20	0
2020006.708	0.0081	20	0
2020006.75	0.0078	20	0
2020006.792	0.0073	20	0
2020006.833	0.0071	20	0
2020006.875	0.0074	20	0
2020006.917	0.0073	20	0
2020006.958	0.0071	20	0
2020007	0.0071	20	0
2020007.042	0.0074	20	0
2020007.083	0.0077	20	0
2020007.125	0.008	20	0
2020007.167	0.0085	20	0
2020007.208	0.0078	20	0
2020007.25	0.0082	20	0
2020007.292	0.0079	20	0
2020007.333	0.0079	20	0
2020007.375	0.0081	20	0
2020007.417	0.0093	20	0
2020007.458	0.0073	20	0
2020007.5	0.0074	20	0
2020007.542	0.0078	20	0
2020007.583	0.0089	20	0
2020007.625	0.0096	20	0
2020007.667	0.0093	20	0
2020007.708	0.0093	20	0
2020007.75	0.0086	20	0
2020007.792	0.0081	20	0
2020007.833	0.0068	20	0
2020007.875	0.0072	20	0
2020007.917	0.0071	20	0
2020007.958	0.0076	20	0
2020008	0.0074	20	0
